action, id, label
insert, 103, 1
NEW ITERATION, 16,
NEW ITERATION, 17,
NEW ITERATION, 18,
remove, 101,
remove, 99,
remove, 77,
remove, 103,
remove, 102,
insert, 104, 1
insert, 105, 1
insert, 106, 1
NEW ITERATION, 19,
NEW ITERATION, 20,
remove, 104,
remove, 95,
remove, 106,
remove, 71,
remove, 105,
remove, 98,
insert, 107, 1
insert, 108, 1
insert, 109, 1
insert, 110, 1
NEW ITERATION, 21,
NEW ITERATION, 22,
remove, 107,
remove, 91,
remove, 110,
remove, 65,
remove, 108,
remove, 94,
insert, 111, 1
insert, 112, 1
insert, 113, 1
insert, 114, 1
NEW ITERATION, 23,
NEW ITERATION, 24,
remove, 111,
remove, 87,
remove, 114,
remove, 59,
remove, 112,
remove, 90,
insert, 115, 1
insert, 116, 1
insert, 117, 1
insert, 118, 1
NEW ITERATION, 25,
NEW ITERATION, 26,
NEW ITERATION, 27,
remove, 116,
remove, 36,
remove, 10,
remove, 29,
remove, 86,
remove, 24,
insert, 119, 1
insert, 120, 12
insert, 121, 1
insert, 122, 1
NEW ITERATION, 28,
remove, 115,
remove, 120,
remove, 118,
remove, 32,
remove, 119,
remove, 31,
insert, 123, 1
insert, 124, 12
insert, 125, 1
insert, 126, 12
insert, 127, 1
insert, 128, 1
insert, 129, 1
insert, 130, 1
NEW ITERATION, 29,
NEW ITERATION, 30,
NEW ITERATION, 31,
NEW ITERATION, 32,
remove, 123,
remove, 42,
remove, 28,
remove, 35,
remove, 128,
remove, 33,
insert, 131, 1
insert, 132, 14
insert, 133, 1
insert, 134, 1
NEW ITERATION, 33,
remove, 124,
remove, 132,
remove, 126,
remove, 38,
remove, 131,
remove, 37,
insert, 135, 1
insert, 136, 14
insert, 137, 12
insert, 138, 14
insert, 139, 12
insert, 140, 1
insert, 141, 1
insert, 142, 1
NEW ITERATION, 34,
NEW ITERATION, 35,
NEW ITERATION, 36,
NEW ITERATION, 37,
remove, 135,
remove, 48,
remove, 34,
remove, 41,
remove, 140,
remove, 39,
insert, 143, 1
insert, 144, 16
insert, 145, 1
insert, 146, 1
NEW ITERATION, 38,
remove, 136,
remove, 144,
remove, 138,
remove, 44,
remove, 143,
remove, 43,
insert, 147, 1
insert, 148, 16
insert, 149, 14
insert, 150, 16
insert, 151, 14
insert, 152, 1
insert, 153, 1
insert, 154, 1
NEW ITERATION, 39,
NEW ITERATION, 40,
NEW ITERATION, 41,
NEW ITERATION, 42,
remove, 147,
remove, 54,
remove, 40,
remove, 47,
remove, 152,
remove, 45,
insert, 155, 1
insert, 156, 18
insert, 157, 1
insert, 158, 1
NEW ITERATION, 43,
remove, 148,
remove, 156,
remove, 150,
remove, 50,
remove, 155,
remove, 49,
insert, 159, 1
insert, 160, 18
insert, 161, 16
insert, 162, 18
insert, 163, 16
insert, 164, 1
insert, 165, 1
insert, 166, 1
NEW ITERATION, 44,
NEW ITERATION, 45,
NEW ITERATION, 46,
NEW ITERATION, 47,
remove, 159,
remove, 55,
remove, 46,
remove, 53,
remove, 164,
remove, 51,
insert, 167, 1
insert, 168, 1
insert, 169, 1
insert, 170, 1
NEW ITERATION, 48,
remove, 160,
remove, 170,
remove, 162,
remove, 167,
remove, 168,
insert, 171, 18
insert, 172, 1
insert, 173, 18
NEW ITERATION, 49,
NEW ITERATION, 50,
remove, 171,
remove, 158,
remove, 173,
remove, 166,
remove, 172,
remove, 169,
insert, 174, 18
insert, 175, 1
insert, 176, 18
insert, 177, 1
NEW ITERATION, 51,
NEW ITERATION, 52,
remove, 174,
remove, 146,
remove, 177,
remove, 154,
remove, 175,
remove, 157,
insert, 178, 18
insert, 179, 1
insert, 180, 1
insert, 181, 1
NEW ITERATION, 53,
NEW ITERATION, 54,
remove, 178,
remove, 134,
remove, 181,
remove, 142,
remove, 179,
remove, 145,
insert, 182, 18
insert, 183, 1
insert, 184, 1
insert, 185, 1
NEW ITERATION, 55,
NEW ITERATION, 56,
remove, 182,
remove, 122,
remove, 185,
remove, 130,
remove, 183,
remove, 133,
insert, 186, 18
insert, 187, 1
insert, 188, 1
insert, 189, 1
NEW ITERATION, 57,
NEW ITERATION, 58,
NEW ITERATION, 59,
remove, 187,
remove, 26,
remove, 6,
remove, 19,
remove, 121,
remove, 14,
insert, 190, 1
insert, 191, 8
insert, 192, 1
insert, 193, 1
NEW ITERATION, 60,
remove, 186,
remove, 191,
remove, 189,
remove, 22,
remove, 190,
remove, 21,
insert, 194, 1
insert, 195, 8
insert, 196, 18
insert, 197, 8
insert, 198, 1
insert, 199, 1
insert, 200, 1
insert, 201, 1
NEW ITERATION, 61,
NEW ITERATION, 62,
NEW ITERATION, 63,
NEW ITERATION, 64,
remove, 194,
remove, 27,
remove, 18,
remove, 25,
remove, 199,
remove, 23,
insert, 202, 1
insert, 203, 1
insert, 204, 1
insert, 205, 1
NEW ITERATION, 65,
remove, 195,
remove, 205,
remove, 197,
remove, 202,
remove, 203,
insert, 206, 8
insert, 207, 1
insert, 208, 8
NEW ITERATION, 66,
NEW ITERATION, 67,
remove, 206,
remove, 193,
remove, 208,
remove, 201,
remove, 207,
remove, 204,
insert, 209, 8
insert, 210, 1
insert, 211, 8
insert, 212, 1
NEW ITERATION, 68,
NEW ITERATION, 69,
NEW ITERATION, 70,
remove, 210,
remove, 16,
remove, 5,
remove, 9,
remove, 192,
remove, 7,
insert, 213, 1
insert, 214, 4
insert, 215, 1
insert, 216, 1
NEW ITERATION, 71,
remove, 209,
remove, 214,
remove, 212,
remove, 12,
remove, 213,
remove, 11,
insert, 217, 1
insert, 218, 4
insert, 219, 8
insert, 220, 4
insert, 221, 1
insert, 222, 1
insert, 223, 1
insert, 224, 1
NEW ITERATION, 72,
NEW ITERATION, 73,
NEW ITERATION, 74,
NEW ITERATION, 75,
remove, 217,
remove, 17,
remove, 8,
remove, 15,
remove, 222,
remove, 13,
insert, 225, 1
insert, 226, 1
insert, 227, 1
insert, 228, 1
NEW ITERATION, 76,
remove, 218,
remove, 228,
remove, 220,
remove, 225,
remove, 226,
insert, 229, 4
insert, 230, 1
insert, 231, 4
NEW ITERATION, 77,
NEW ITERATION, 78,
remove, 229,
remove, 216,
remove, 231,
remove, 224,
remove, 230,
remove, 227,
insert, 232, 4
insert, 233, 1
insert, 234, 4
insert, 235, 1
NEW ITERATION, 79,
NEW ITERATION, 80,
remove, 232,
remove, 3,
remove, 235,
remove, 233,
remove, 215,
insert, 236, 4
insert, 237, 1
insert, 238, 1
NEW ITERATION, 81,
NEW ITERATION, 82,
NEW ITERATION, 83,
NEW ITERATION, 84,
remove, 236,
remove, 234,
remove, 237,
remove, 223,
remove, 238,
insert, 239, 4
insert, 240, 4
insert, 241, 1
NEW ITERATION, 85,
NEW ITERATION, 86,
NEW ITERATION, 87,
remove, 211,
remove, 219,
remove, 240,
remove, 221,
remove, 200,
insert, 242, 8
insert, 243, 8
insert, 244, 4
NEW ITERATION, 88,
NEW ITERATION, 89,
NEW ITERATION, 90,
remove, 188,
remove, 137,
remove, 242,
remove, 139,
remove, 198,
remove, 129,
insert, 245, 1
insert, 246, 12
insert, 247, 8
insert, 248, 12
NEW ITERATION, 91,
NEW ITERATION, 92,
NEW ITERATION, 93,
NEW ITERATION, 94,
NEW ITERATION, 95,
NEW ITERATION, 96,
NEW ITERATION, 97,
NEW ITERATION, 98,
NEW ITERATION, 99,
NEW ITERATION, 100,
NEW ITERATION, 101,
remove, 196,
remove, 176,
remove, 184,
remove, 165,
remove, 180,
insert, 249, 18
insert, 250, 18
insert, 251, 1
NEW ITERATION, 102,
NEW ITERATION, 103,
NEW ITERATION, 104,
NEW ITERATION, 105,
NEW ITERATION, 106,
NEW ITERATION, 107,
NEW ITERATION, 108,
NEW ITERATION, 109,
NEW ITERATION, 110,
remove, 161,
remove, 250,
remove, 163,
remove, 245,
remove, 153,
remove, 251,
insert, 252, 16
insert, 253, 18
insert, 254, 16
insert, 255, 1
NEW ITERATION, 111,
NEW ITERATION, 112,
NEW ITERATION, 113,
NEW ITERATION, 114,
NEW ITERATION, 115,
NEW ITERATION, 116,
NEW ITERATION, 117,
NEW ITERATION, 118,
NEW ITERATION, 119,
remove, 149,
remove, 254,
remove, 151,
remove, 246,
remove, 141,
remove, 255,
insert, 256, 14
insert, 257, 16
insert, 258, 14
insert, 259, 12
NEW ITERATION, 120,
NEW ITERATION, 121,
NEW ITERATION, 122,
NEW ITERATION, 123,
NEW ITERATION, 124,
NEW ITERATION, 125,
NEW ITERATION, 126,
NEW ITERATION, 127,
NEW ITERATION, 128,
NEW ITERATION, 129,
NEW ITERATION, 130,
NEW ITERATION, 131,
NEW ITERATION, 132,
NEW ITERATION, 133,
NEW ITERATION, 134,
NEW ITERATION, 135,
NEW ITERATION, 136,
NEW ITERATION, 137,
NEW ITERATION, 138,
NEW ITERATION, 139,
NEW ITERATION, 140,
NEW ITERATION, 141,
NEW ITERATION, 142,
NEW ITERATION, 143,
NEW ITERATION, 144,
NEW ITERATION, 145,
NEW ITERATION, 146,
NEW ITERATION, 147,
NEW ITERATION, 148,
NEW ITERATION, 149,
NEW ITERATION, 150,
NEW ITERATION, 151,
NEW ITERATION, 152,
NEW ITERATION, 153,
NEW ITERATION, 154,
NEW ITERATION, 155,
NEW ITERATION, 156,
NEW ITERATION, 157,
NEW ITERATION, 158,
NEW ITERATION, 159,
NEW ITERATION, 160,
NEW ITERATION, 161,
NEW ITERATION, 162,
NEW ITERATION, 163,
NEW ITERATION, 164,
NEW ITERATION, 165,
NEW ITERATION, 166,
NEW ITERATION, 167,
NEW ITERATION, 168,
NEW ITERATION, 169,
NEW ITERATION, 170,
NEW ITERATION, 171,
NEW ITERATION, 172,
NEW ITERATION, 173,
NEW ITERATION, 174,
NEW ITERATION, 175,
NEW ITERATION, 176,
NEW ITERATION, 177,
NEW ITERATION, 178,
NEW ITERATION, 179,
NEW ITERATION, 180,
NEW ITERATION, 181,
NEW ITERATION, 182,
NEW ITERATION, 183,
NEW ITERATION, 184,
NEW ITERATION, 185,
NEW ITERATION, 186,
NEW ITERATION, 187,
NEW ITERATION, 188,
NEW ITERATION, 189,
NEW ITERATION, 190,
NEW ITERATION, 191,
NEW ITERATION, 192,
NEW ITERATION, 193,
NEW ITERATION, 194,
NEW ITERATION, 195,
NEW ITERATION, 196,
NEW ITERATION, 197,
NEW ITERATION, 198,
NEW ITERATION, 199,
NEW ITERATION, 200,
NEW ITERATION, 201,
NEW ITERATION, 202,
NEW ITERATION, 203,
NEW ITERATION, 204,
NEW ITERATION, 205,
NEW ITERATION, 206,
NEW ITERATION, 207,
NEW ITERATION, 208,
NEW ITERATION, 209,
NEW ITERATION, 210,
NEW ITERATION, 211,
NEW ITERATION, 212,
NEW ITERATION, 213,
NEW ITERATION, 214,
NEW ITERATION, 215,
NEW ITERATION, 216,
NEW ITERATION, 217,
NEW ITERATION, 218,
NEW ITERATION, 219,
NEW ITERATION, 220,
NEW ITERATION, 221,
NEW ITERATION, 222,
NEW ITERATION, 223,
NEW ITERATION, 224,
NEW ITERATION, 225,
NEW ITERATION, 226,
NEW ITERATION, 227,
NEW ITERATION, 228,
NEW ITERATION, 229,
NEW ITERATION, 230,
NEW ITERATION, 231,
NEW ITERATION, 232,
NEW ITERATION, 233,
NEW ITERATION, 234,
NEW ITERATION, 235,
NEW ITERATION, 236,
NEW ITERATION, 237,
NEW ITERATION, 238,
NEW ITERATION, 239,
NEW ITERATION, 240,
NEW ITERATION, 241,
NEW ITERATION, 242,
NEW ITERATION, 243,
NEW ITERATION, 244,
NEW ITERATION, 245,
NEW ITERATION, 246,
NEW ITERATION, 247,
NEW ITERATION, 248,
NEW ITERATION, 249,
NEW ITERATION, 250,
NEW ITERATION, 251,
NEW ITERATION, 252,
NEW ITERATION, 253,
NEW ITERATION, 254,
NEW ITERATION, 255,
NEW ITERATION, 256,
NEW ITERATION, 257,
